1,2,489,0,0,11543,.BSSY,11526,11535,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x800,-1,-1,-1,0 
1,2,490,0,0,11545,.ISETP.GT.AND,11535,11536,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x810,-1,-1,-1,0 
1,2,491,0,0,11552,.ISETP.GE.AND,11535,11543,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x820,-1,-1,-1,0 
1,2,492,0,0,11553,.ISETP.LT.OR,11543,11544,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x830,-1,-1,-1,0 
1,2,493,0,0,11554,.ISETP.LE.AND,11543,11545,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x840,-1,-1,-1,0 
1,2,494,0,0,11554,.PLOP3.LUT,11545,11546,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x850,-1,-1,-1,0 
1,2,495,0,0,11556,.PRMT,11545,11547,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x860,-1,-1,-1,0 
1,2,496,0,0,11556,.PLOP3.LUT,11547,11548,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x870,-1,-1,-1,0 
1,2,497,0,0,11557,.BRA,11547,11549,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x880,-1,-1,-1,0 
1,2,500,0,0,11557,.BAR.SYNC,11551,11552,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0xa40,1,-1,-1,0 
1,2,498,0,0,11558,.BSYNC,11549,11550,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xa20,-1,-1,-1,0 
1,2,499,0,0,11559,.NOP,11549,11551,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa30,-1,-1,-1,0 
1,2,501,0,0,11562,.ISETP.NE.AND,11551,11553,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa50,-1,-1,-1,0 
1,2,502,0,0,11562,.BRA,11553,11554,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0xa60,-1,-1,-1,0 
1,2,503,0,0,11565,.PRMT,11553,11556,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa70,-1,-1,-1,0 
1,2,504,0,0,11566,.IADD3,11556,11557,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa80,-1,-1,-1,0 
1,2,505,0,0,11574,.ISETP.NE.AND,11556,11565,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa90,-1,-1,-1,0 
1,2,506,0,0,11590,.LDS.U,11565,11566,1,1,1,1,0,4,8,0,6,0,-1,1,0,0,0,-1,0xaa0,-1,-1,-1,0 
1,2,507,0,0,11593,.STS,11565,11590,1,2,0,0,1,4,11,0,6,0,-1,1,0,0,0,-1,0xab0,-1,-1,-1,0 
1,2,509,0,0,11597,.BAR.SYNC,11590,11592,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0xad0,1,-1,-1,0 
1,2,508,0,0,11599,.NOP,11590,11591,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xac0,-1,-1,-1,0 
1,2,510,0,0,11602,.ISETP.GE.AND,11592,11593,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xae0,-1,-1,-1,0 
1,2,511,0,0,11602,.BRA,11592,11594,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xaf0,-1,-1,-1,0 
1,2,512,0,0,11605,.SHFL.IDX,11594,11595,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0x7c0,-1,-1,-1,0 
1,2,514,0,0,11605,.BMOV.32.CLEAR,11596,11597,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x7e0,-1,-1,-1,0 
1,2,513,0,0,11606,.IADD3,11594,11596,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7d0,-1,-1,-1,0 
1,2,515,0,0,11614,.IADD3,11596,11605,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7f0,-1,-1,-1,0 
1,2,516,0,0,11614,.BSSY,11605,11606,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x800,-1,-1,-1,0 
1,2,517,0,0,11616,.ISETP.GT.AND,11605,11607,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x810,-1,-1,-1,0 
1,2,518,0,0,11623,.ISETP.GE.AND,11607,11614,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x820,-1,-1,-1,0 
1,2,519,0,0,11624,.ISETP.LT.OR,11607,11615,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x830,-1,-1,-1,0 
1,2,520,0,0,11625,.ISETP.LE.AND,11615,11616,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x840,-1,-1,-1,0 
1,2,521,0,0,11625,.PLOP3.LUT,11615,11617,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x850,-1,-1,-1,0 
1,2,522,0,0,11627,.PRMT,11617,11618,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x860,-1,-1,-1,0 
1,2,523,0,0,11627,.PLOP3.LUT,11617,11619,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x870,-1,-1,-1,0 
1,2,524,0,0,11628,.BRA,11619,11620,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x880,-1,-1,-1,0 
1,2,527,0,0,11628,.BAR.SYNC,11621,11623,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0xa40,1,-1,-1,0 
1,2,525,0,0,11629,.BSYNC,11619,11621,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xa20,-1,-1,-1,0 
1,2,526,0,0,11630,.NOP,11621,11622,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa30,-1,-1,-1,0 
1,2,528,0,0,11633,.ISETP.NE.AND,11623,11624,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa50,-1,-1,-1,0 
1,2,529,0,0,11633,.BRA,11623,11625,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0xa60,-1,-1,-1,0 
1,2,530,0,0,11636,.PRMT,11625,11627,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa70,-1,-1,-1,0 
1,2,531,0,0,11637,.IADD3,11625,11628,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa80,-1,-1,-1,0 
1,2,532,0,0,11645,.ISETP.NE.AND,11628,11636,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa90,-1,-1,-1,0 
1,2,533,0,0,11661,.LDS.U,11628,11637,1,1,1,1,0,4,8,0,6,0,-1,1,0,0,0,-1,0xaa0,-1,-1,-1,0 
1,2,534,0,0,11664,.STS,11637,11661,1,2,0,0,1,4,11,0,6,0,-1,1,0,0,0,-1,0xab0,-1,-1,-1,0 
1,2,536,0,0,11668,.BAR.SYNC,11662,11663,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0xad0,1,-1,-1,0 
1,2,535,0,0,11670,.NOP,11637,11662,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xac0,-1,-1,-1,0 
1,2,537,0,0,11673,.ISETP.GE.AND,11662,11664,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xae0,-1,-1,-1,0 
1,2,538,0,0,11673,.BRA,11664,11665,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xaf0,-1,-1,-1,0 
1,2,539,0,0,11676,.SHFL.IDX,11664,11666,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0x7c0,-1,-1,-1,0 
1,2,541,0,0,11676,.BMOV.32.CLEAR,11666,11668,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x7e0,-1,-1,-1,0 
1,2,540,0,0,11677,.IADD3,11666,11667,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7d0,-1,-1,-1,0 
1,2,542,0,0,11685,.IADD3,11668,11676,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x7f0,-1,-1,-1,0 
1,2,543,0,0,11685,.BSSY,11668,11677,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x800,-1,-1,-1,0 
1,2,544,0,0,11687,.ISETP.GT.AND,11677,11678,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x810,-1,-1,-1,0 
1,2,545,0,0,11694,.ISETP.GE.AND,11677,11685,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x820,-1,-1,-1,0 
1,2,546,0,0,11695,.ISETP.LT.OR,11685,11686,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x830,-1,-1,-1,0 
1,2,547,0,0,11696,.ISETP.LE.AND,11685,11687,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x840,-1,-1,-1,0 
1,2,548,0,0,11696,.PLOP3.LUT,11687,11688,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x850,-1,-1,-1,0 
1,2,549,0,0,11698,.PRMT,11687,11689,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x860,-1,-1,-1,0 
1,2,550,0,0,11698,.PLOP3.LUT,11689,11690,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x870,-1,-1,-1,0 
1,2,551,0,0,11699,.BRA,11689,11691,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x880,-1,-1,-1,0 
1,2,554,0,0,11699,.BAR.SYNC,11693,11694,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0xa40,1,-1,-1,0 
1,2,552,0,0,11700,.BSYNC,11691,11692,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xa20,-1,-1,-1,0 
1,2,553,0,0,11701,.NOP,11691,11693,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xa30,-1,-1,-1,0 
1,2,555,0,0,11704,.ISETP.NE.AND,11693,11695,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa50,-1,-1,-1,0 
1,2,556,0,0,11704,.BRA,11695,11696,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xa60,-1,-1,-1,0 
1,2,558,0,0,11704,.EXIT,11698,11699,1,0,0,0,0,0,17,0,3,0,-1,1,32,0,0,-1,0xb10,-1,-1,-1,0 
1,2,557,0,0,11707,.LOP3.LUT,11695,11698,4,3,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xb00,-1,-1,-1,0 
Destroy streams for kernel 2: size 0


gpgpu_simulation_time = 0 days, 0 hrs, 0 min, 1 sec (1 sec)
gpgpu_simulation_rate = 15936 (inst/sec)
gpgpu_simulation_rate = 11708 (cycle/sec)
gpgpu_silicon_slowdown = 96686x
-kernel name = _Z14calculate_tempiPfS_iiiiffffff
-kernel id = 3
-grid dim = (8,8,1)
-block dim = (16,16,1)
-shmem = 3072
-nregs = 35
-binary version = 70
-cuda stream id = 0
-shmem base_addr = 0x00007f69c0000000
-local mem base_addr = 0x00007f69c2000000
-nvbit version = 1.4
-accelsim tracer version = 3
launching kernel command : /scratch/santosh/gpu_simulation/accel-sim-framework/traces/rodinia_2.0-ft/11.0/hotspot-rodinia-2.0-ft/30_6_40___data_result_30_6_40_txt/traces/kernel-3.traceg
GPGPU-Sim uArch: Shader 0 bind to kernel 3 '_Z14calculate_tempiPfS_iiiiffffff'
GPGPU-Sim: Reconfigure L1 cache to 120KB
GPGPUsim: cta_size: 32
ctaid: 0, start warp: 0, end_warp: 1, start_thread: 0, end_thread: 32
thread block = 0,0,0
warp id: 0
warp id: 1
warp_id: 0, insts: 279
1,3,559,0,0,16719,.IMAD.MOV.U32,16709,16710,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0,-1,-1,-1,0 
1,3,561,0,0,16720,.S2R,16711,16712,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x20,-1,-1,-1,0 
1,3,560,0,0,16721,.SHFL.IDX,16709,16711,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0x10,-1,-1,-1,0 
1,3,562,0,0,16722,.IMAD.MOV,16711,16713,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x30,-1,-1,-1,0 
1,3,563,0,0,16723,.IMAD.MOV.U32,16713,16714,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x40,-1,-1,-1,0 
1,3,564,0,0,16723,.S2R,16713,16715,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x50,-1,-1,-1,0 
1,3,565,0,0,16725,.IMAD.MOV.U32,16715,16716,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x60,-1,-1,-1,0 
1,3,566,0,0,16731,.LEA,16715,16722,4,1,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x70,-1,-1,-1,0 
1,3,567,0,0,16731,.S2R,16722,16723,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x80,-1,-1,-1,0 
1,3,568,0,0,16733,.IADD3,16722,16724,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x90,-1,-1,-1,0 
1,3,569,0,0,16734,.IADD3,16724,16725,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xa0,-1,-1,-1,0 
1,3,570,0,0,16734,.S2R,16724,16726,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0xb0,-1,-1,-1,0 
1,3,571,0,0,16740,.IMAD,16726,16731,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xc0,-1,-1,-1,0 
1,3,572,0,0,16741,.IMAD,16726,16732,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xd0,-1,-1,-1,0 
1,3,573,0,0,16749,.IMAD.IADD,16732,16740,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xe0,-1,-1,-1,0 
1,3,574,0,0,16750,.IMAD.IADD,16732,16741,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xf0,-1,-1,-1,0 
1,3,575,0,0,16758,.ISETP.GT.AND,16741,16749,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x100,-1,-1,-1,0 
1,3,576,0,0,16759,.ISETP.GT.AND,16741,16750,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x110,-1,-1,-1,0 
1,3,577,0,0,16760,.ISETP.GT.AND,16750,16751,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x120,-1,-1,-1,0 
1,3,578,0,0,16761,.IMAD,16750,16752,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x130,-1,-1,-1,0 
1,3,579,0,0,16762,.ISETP.GT.AND,16752,16753,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x140,-1,-1,-1,0 
1,3,580,0,0,16770,.IMAD.WIDE,16752,16761,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x150,-1,-1,-1,0 
1,3,581,0,0,16770,.PLOP3.LUT,16761,16762,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x160,-1,-1,-1,0 
1,3,582,0,0,16772,.IMAD.WIDE,16761,16763,4,2,1,0,0,0,6,0,3,0,-1,2,0,0,0,-1,0x170,-1,-1,-1,0 
1,3,583,0,0,16773,.LDG.E.SYS,16763,16770,1,1,1,1,0,4,8,0,6,0,-1,1,0,0,0,-1,0x180,-1,-1,-1,1 
1,3,584,0,0,16775,.LDG.E.SYS,16763,16772,1,1,1,1,0,4,8,0,6,0,-1,1,0,0,0,-1,0x190,-1,-1,-1,1 
1,3,585,0,0,16782,.IMAD.MOV.U32,16772,16773,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1a0,-1,-1,-1,0 
1,3,586,0,0,16783,.IADD3,16772,16774,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1b0,-1,-1,-1,0 
1,3,587,0,0,16784,.IMAD.SHL.U32,16774,16775,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1c0,-1,-1,-1,0 
1,3,588,0,0,16785,.IADD3,16774,16776,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1d0,-1,-1,-1,0 
1,3,589,0,0,16786,.IMAD.SHL.U32,16776,16777,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1e0,-1,-1,-1,0 
1,3,590,0,0,16791,.ISETP.LE.AND,16776,16782,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x1f0,-1,-1,-1,0 
1,3,591,0,0,16792,.IADD3,16782,16783,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x200,-1,-1,-1,0 
1,3,592,0,0,16795,.IMAD.IADD,16782,16786,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x210,-1,-1,-1,0 
1,3,593,0,0,16796,.IADD3,16786,16787,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x220,-1,-1,-1,0 
1,3,594,0,0,16801,.IADD3,16786,16792,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x230,-1,-1,-1,0 
1,3,595,0,0,16802,.IADD3,16792,16793,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x240,-1,-1,-1,0 
1,3,596,0,0,16803,.ISETP.GT.AND,16792,16794,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x250,-1,-1,-1,0 
1,3,598,0,0,16805,.STS,16794,16802,1,2,0,0,1,4,11,0,6,0,-1,1,0,0,0,-1,0x270,-1,-1,-1,0 
1,3,599,0,0,16806,.STS,16802,16803,1,2,0,0,1,4,11,0,6,0,-1,1,0,0,0,-1,0x280,-1,-1,-1,0 
1,3,597,0,0,16810,.IADD3,16794,16801,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x260,-1,-1,-1,0 
1,3,601,0,0,16810,.BAR.SYNC,16804,16805,1,0,0,0,0,0,13,0,3,0,-1,1,32,0,0,-1,0x2a0,1,-1,-1,0 
1,3,600,0,0,16812,.NOP,16802,16804,4,0,0,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x290,-1,-1,-1,0 
1,3,602,0,0,16815,.ISETP.GT.AND,16804,16806,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2b0,-1,-1,-1,0 
1,3,603,0,0,16816,.IADD3,16806,16807,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x2c0,-1,-1,-1,0 
1,3,604,0,0,16819,.SEL,16806,16810,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x2d0,-1,-1,-1,0 
1,3,605,0,0,16825,.SEL,16810,16816,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x2e0,-1,-1,-1,0 
1,3,606,0,0,16825,.BRA,16810,16817,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0x2f0,-1,-1,-1,0 
1,3,607,0,0,16828,.IMAD.MOV,16817,16818,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x300,-1,-1,-1,0 
1,3,608,0,0,16829,.SHF.R.S32.HI,16817,16819,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x310,-1,-1,-1,0 
1,3,609,0,0,16830,.IMAD.MOV,16819,16820,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x320,-1,-1,-1,0 
1,3,610,0,0,16830,.SHF.R.S32.HI,16819,16821,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x330,-1,-1,-1,0 
1,3,611,0,0,16832,.IMAD.MOV.U32,16821,16822,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x340,-1,-1,-1,0 
1,3,612,0,0,16838,.LOP3.LUT,16821,16829,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x350,-1,-1,-1,0 
1,3,613,0,0,16839,.LOP3.LUT,16829,16830,4,3,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x360,-1,-1,-1,0 
1,3,614,0,0,16839,.MOV,16829,16831,4,0,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x370,-1,-1,-1,0 
1,3,615,0,0,16840,.CALL.REL.NOINC,16831,16832,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x380,-1,-1,-1,0 
1,3,616,0,0,16843,.SHFL.IDX,16831,16833,4,4,0,0,0,0,1,0,3,0,-1,2,0,0,0,-1,0xe90,-1,-1,-1,0 
1,3,617,0,0,16844,.IMAD.MOV.U32,16833,16834,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xea0,-1,-1,-1,0 
1,3,618,0,0,16853,.FCHK,16833,16844,4,1,0,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xeb0,-1,-1,-1,0 
1,3,619,0,0,16853,.BRA,16844,16845,4,0,0,0,0,0,100,0,7,0,-1,4,0,0,0,-1,0xec0,-1,-1,-1,0 
1,3,621,0,0,16856,.FADD.FTZ,16846,16847,4,1,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xee0,-1,-1,-1,0 
1,3,620,0,0,16870,.MUFU.RCP,16844,16846,20,0,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0xed0,-1,-1,-1,0 
1,3,622,0,0,16879,.FFMA,16846,16870,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xef0,-1,-1,-1,0 
1,3,623,0,0,16888,.FFMA,16870,16879,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf00,-1,-1,-1,0 
1,3,624,0,0,16897,.FFMA,16870,16888,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf10,-1,-1,-1,0 
1,3,625,0,0,16906,.FFMA,16888,16897,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf20,-1,-1,-1,0 
1,3,626,0,0,16915,.FFMA,16888,16906,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf30,-1,-1,-1,0 
1,3,627,0,0,16916,.IMAD.MOV.U32,16906,16907,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0xf40,-1,-1,-1,0 
1,3,628,0,0,16924,.FFMA,16906,16915,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf50,-1,-1,-1,0 
1,3,629,0,0,16933,.FFMA,16915,16924,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0xf60,-1,-1,-1,0 
1,3,630,0,0,16933,.RET.REL.NODEC,16915,16925,4,0,1,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0xf70,-1,-1,-1,0 
1,3,631,0,0,16935,.IMAD.MOV.U32,16925,16926,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x390,-1,-1,-1,0 
1,3,632,0,0,16936,.IADD3,16925,16927,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3a0,-1,-1,-1,0 
1,3,633,0,0,16937,.ISETP.GE.AND,16927,16928,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3b0,-1,-1,-1,0 
1,3,634,0,0,16944,.IADD3,16927,16935,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3c0,-1,-1,-1,0 
1,3,635,0,0,16945,.IADD3,16935,16936,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3d0,-1,-1,-1,0 
1,3,636,0,0,16953,.LOP3.LUT,16935,16944,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x3e0,-1,-1,-1,0 
1,3,637,0,0,16954,.F2F.F64.F32,16944,16945,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x3f0,-1,-1,-1,0 
1,3,638,0,0,16955,.ISETP.LT.AND,16944,16946,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x400,-1,-1,-1,0 
1,3,639,0,0,16962,.ISETP.GT.U32.AND,16946,16953,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x410,-1,-1,-1,0 
1,3,640,0,0,16963,.SEL,16946,16954,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x420,-1,-1,-1,0 
1,3,641,0,0,16964,.SEL,16954,16955,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x430,-1,-1,-1,0 
1,3,642,0,0,16972,.IMAD,16954,16963,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x440,-1,-1,-1,0 
1,3,643,0,0,16973,.IMAD,16963,16964,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x450,-1,-1,-1,0 
1,3,644,0,0,16973,.BRA,16963,16965,4,0,0,0,0,0,100,0,7,0,-1,4,32,0,0,-1,0x460,-1,-1,-1,0 
1,3,645,0,0,16990,.MUFU.RCP,16965,16966,20,0,1,0,0,0,2,0,4,0,-1,8,32,0,0,-1,0x4c0,-1,-1,-1,0 
1,3,646,0,0,16999,.FFMA,16965,16990,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x4d0,-1,-1,-1,0 
1,3,647,0,0,17008,.FADD.FTZ,16990,16999,4,2,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x4e0,-1,-1,-1,0 
1,3,648,0,0,17017,.FFMA,16990,17008,4,3,1,0,0,0,5,0,1,0,-1,2,32,0,0,-1,0x4f0,-1,-1,-1,0 
1,3,649,0,0,17018,.IMAD.MOV.U32,17008,17009,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x500,-1,-1,-1,0 
1,3,650,0,0,17019,.IADD3,17008,17010,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x510,-1,-1,-1,0 
1,3,651,0,0,17020,.ISETP.GE.AND,17010,17011,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x520,-1,-1,-1,0 
1,3,652,0,0,17027,.IADD3,17010,17018,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x530,-1,-1,-1,0 
1,3,653,0,0,17028,.IADD3,17018,17019,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x540,-1,-1,-1,0 
1,3,654,0,0,17036,.LOP3.LUT,17018,17027,4,2,1,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x550,-1,-1,-1,0 
1,3,655,0,0,17037,.F2F.F64.F32,17027,17028,4,1,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x560,-1,-1,-1,0 
1,3,656,0,0,17038,.ISETP.LT.AND,17027,17029,4,2,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x570,-1,-1,-1,0 
1,3,657,0,0,17045,.ISETP.GT.U32.AND,17029,17036,4,1,0,0,0,0,6,0,3,0,-1,2,32,0,0,-1,0x580,-1,-1,-1,0 
1,3,658,0,0,17046,.SEL,17029,17037,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x590,-1,-1,-1,0 
1,3,659,0,0,17047,.SEL,17037,17038,4,2,1,0,0,0,1,0,3,0,-1,2,32,0,0,-1,0x5a0,-1,-1,-1,0 
